resolver,outcome,domain,cache_state,query_time_ns,response_rcode,ad_flag,timestamp,error
bind,unsigned,test.test-unsigned.example,cold,7226159,2,False,1788804175.3429804,
bind,unsigned,test.test-unsigned.example,cold,6972689,2,False,1788804175.3501253,
bind,unsigned,test.test-unsigned.example,cold,7500703,2,False,1788804175.3577583,
bind,unsigned,test.test-unsigned.example,cold,14656193,2,False,1788804175.3725653,
bind,unsigned,test.test-unsigned.example,cold,6585105,2,False,1788804175.3792582,
bind,unsigned,test.test-unsigned.example,cold,6246040,2,False,1788804175.3856049,
bind,unsigned,test.test-unsigned.example,cold,9010075,2,False,1788804175.3947256,
bind,unsigned,test.test-unsigned.example,cold,9447993,2,False,1788804175.4043067,
bind,unsigned,test.test-unsigned.example,cold,7062776,2,False,1788804175.4114735,
bind,unsigned,test.test-unsigned.example,cold,8107514,2,False,1788804175.4196851,
bind,unsigned,test.test-unsigned.example,cold,7505538,2,False,1788804175.427331,
bind,unsigned,test.test-unsigned.example,cold,6677966,2,False,1788804175.4384336,
bind,unsigned,test.test-unsigned.example,cold,6129681,2,False,1788804175.4447334,
bind,unsigned,test.test-unsigned.example,cold,6624687,2,False,1788804175.4514446,
bind,unsigned,test.test-unsigned.example,cold,8602802,2,False,1788804175.4602113,
bind,unsigned,test.test-unsigned.example,cold,6298248,2,False,1788804175.466613,
bind,unsigned,test.test-unsigned.example,cold,9504077,2,False,1788804175.4762201,
bind,unsigned,test.test-unsigned.example,cold,6990200,2,False,1788804175.4833145,
bind,unsigned,test.test-unsigned.example,cold,5348806,2,False,1788804175.4887762,
bind,unsigned,test.test-unsigned.example,cold,5435432,2,False,1788804175.4943078,
bind,unsigned,test.test-unsigned.example,cold,7362143,2,False,1788804175.5017452,
bind,unsigned,test.test-unsigned.example,cold,7734303,2,False,1788804175.5096467,
bind,unsigned,test.test-unsigned.example,cold,6143465,2,False,1788804175.5159023,
bind,unsigned,test.test-unsigned.example,cold,10329348,2,False,1788804175.5263505,
bind,unsigned,test.test-unsigned.example,cold,7569783,2,False,1788804175.5340524,
bind,unsigned,test.test-unsigned.example,cold,8102270,2,False,1788804175.5423675,
bind,unsigned,test.test-unsigned.example,cold,6284088,2,False,1788804175.548784,
bind,unsigned,test.test-unsigned.example,cold,5297696,2,False,1788804175.5542004,
bind,unsigned,test.test-unsigned.example,cold,6831131,2,False,1788804175.5611348,
bind,unsigned,test.test-unsigned.example,cold,8614004,2,False,1788804175.5698538,
bind,unsigned,test.test-unsigned.example,cold,9233456,2,False,1788804175.5791936,
bind,unsigned,test.test-unsigned.example,cold,5876500,2,False,1788804175.5851672,
bind,unsigned,test.test-unsigned.example,cold,8519086,2,False,1788804175.5937858,
bind,unsigned,test.test-unsigned.example,cold,5965756,2,False,1788804175.5998938,
bind,unsigned,test.test-unsigned.example,cold,10400512,2,False,1788804175.6104014,
bind,unsigned,test.test-unsigned.example,cold,5328077,2,False,1788804175.6158786,
bind,unsigned,test.test-unsigned.example,cold,8787818,2,False,1788804175.6247637,
bind,unsigned,test.test-unsigned.example,cold,5875542,2,False,1788804175.6308055,
bind,unsigned,test.test-unsigned.example,cold,5372555,2,False,1788804175.6362753,
bind,unsigned,test.test-unsigned.example,cold,6103605,2,False,1788804175.64248,
bind,unsigned,test.test-unsigned.example,cold,6539998,2,False,1788804175.6491146,
