cache_set,mutual_info_bits,snr
91456,0.6966248345731331,0.6492739136362077
57088,0.6958334738441265,0.49935259630879836
59968,0.695690331184563,0.21758448660413696
90560,0.6954365373952267,0.8375150260051842
57984,0.6952361531152489,0.6704841151943975
116992,0.695144139032849,0.6829075797906973
92800,0.6945853270044215,0.4831291963345849
105152,0.6939906327794558,0.5663041234323142
107776,0.6937860786646934,0.543010778804166
91328,0.6936575898867546,0.3188740385457263
129536,0.6929067658045125,0.7867792892527938
94464,0.691930031328893,0.7668830030640024
101184,0.6912524188421111,0.6418376137455797
97408,0.6912448217110065,0.48805226641849314
107648,0.6906134289573483,0.4032005076822825
97152,0.6898652814114503,0.6759641699449344
85312,0.6895202303533831,0.504963746833143
116096,0.6894418827736004,0.5071683396544248
21696,0.6892743233793553,0.2895439523284208
98944,0.6891727770995628,0.6609211833470054
35008,0.6884451378725854,0.5319718153178307
92032,0.6880385994878665,0.6270200663413975
100544,0.6871751222774358,0.5335703138129699
49280,0.6869066595583599,0.6245096986521121
102848,0.6863036125114679,0.8023113843987654
34304,0.6860204400653748,0.513683774326793
66624,0.6853960058265383,0.5704839879778186
68800,0.6849836197158778,0.40353451906017446
38400,0.6846364073752758,0.9901557214804327
41600,0.6844329099195844,0.4932136914979853
76864,0.6841647323067911,0.5575838040098996
111808,0.6841396538182565,0.9041026775026649
38528,0.6837925942684782,0.47302416155039073
45760,0.6834659337286736,0.51126393558707
64640,0.683381646423689,0.26451046995595173
97216,0.6822169918685916,0.6376407538976779
79680,0.6819082639502874,0.470485417943019
86144,0.6814602815443389,0.33858008342740203
110656,0.6812235827750237,0.7172911558714891
50304,0.6808404418078073,0.3401141547156215
98048,0.6808093751347807,0.6995271942467535
39936,0.6801840852729848,1.4828326695828715
71872,0.6788569618837302,0.3999348973715467
121152,0.6787906623533652,0.6052831515466521
94976,0.6777703691893922,0.6573258905828993
32896,0.6777474220350662,0.23163414091936582
103616,0.6761912859944533,0.6104611896895138
116928,0.6761368780432419,0.4770305992665487
117312,0.6759356855793487,0.5349657525432878
117632,0.6750561820812172,0.45622022543286167
94848,0.6741038046187021,0.5603495622267913
105920,0.6728317689164351,0.6106034623496637
73920,0.6726815158071476,0.23346703360305585
40448,0.672660813217438,0.6086333226690355
70016,0.6713537698246751,0.4983102582522316
86336,0.6704542044639237,0.5487361660978888
100672,0.6702712444562722,0.787082734234494
59648,0.6700884175862429,0.6397772941064978
82112,0.6700243141635825,0.4583871657853305
107200,0.6691739015547395,0.30411029906582276
83072,0.6684231478549443,0.478878612399257
65344,0.6681712131039809,0.5529653228248733
108736,0.6675769236719711,0.8958329188356613
108224,0.6673854422214784,0.3344132834541111
57472,0.6673727886067378,0.27202836548543763
75648,0.6671191249369649,0.46309083327824285
107328,0.6670908827225932,0.38313709446903715
78464,0.6664280110563556,0.5781466807461777
100096,0.6659820733667097,0.6399143966566789
88000,0.6656892434322713,0.48228249677976903
27648,0.6651495613106322,0.27550224831963976
117056,0.6649736553152448,0.4903441300260269
129728,0.664933972892553,0.6243824568098497
44864,0.6643351950693824,0.5019260100001853
108096,0.663978580301739,0.37664018203597444
78208,0.6636097552742461,0.5484725622035751
45696,0.6631254992078367,0.508635360714796
62720,0.6630362254095226,0.34577566534030824
72896,0.6625000070645682,0.4216208044875436
24192,0.6622572892833445,0.3572463106178587
116416,0.6614923637606516,0.5811203734143282
70528,0.6614691082090893,0.3502924978570062
122304,0.6614216145754765,0.6334456514951814
123584,0.6613735271471213,0.3936907691007679
34048,0.6609633772548853,0.5087605042574438
100480,0.6603758367661171,0.49063252896327303
78272,0.6603662198160292,0.6504155582155882
60544,0.6601516482577742,0.3371198498010946
83648,0.6600705985214753,0.4996923224351461
106688,0.6597843966263695,0.5387865610532064
74176,0.6596093222777152,0.4221713679654336
114368,0.6595177202708481,0.4634297362722352
112256,0.6592769051894456,0.49077253126552545
126784,0.6592613234257441,0.5194583049565477
118720,0.6584533347037518,0.5351871395979235
105792,0.6579973910235182,0.7112057406004871
91584,0.6574153863844222,0.6424630837270555
75584,0.6566469468788949,0.6097633188059921
77184,0.6559477186163204,0.6695196635288005
49728,0.6557114465824245,0.3826217561989823
121664,0.6555541567449861,0.5581685673994521
116480,0.6555057274367448,0.5072803373467357
117760,0.6553210504969534,0.2513977941639683
121792,0.6548821901253465,0.6371716062871751
88832,0.654721366769422,0.6136232364080022
99968,0.6540481988720274,0.24540520220410414
131008,0.6539039143483408,0.4912411629288008
109376,0.6529987954902733,0.45021048503689126
95424,0.6528893521201378,0.2838416426210591
42176,0.6526304346859587,0.27560875119081907
117440,0.6525919436092837,0.5890684717092253
104960,0.6522800630618839,0.3120415618230719
55616,0.6519855928130115,0.5496455177534948
64256,0.6513430697352116,0.4421722888794043
54592,0.6509318126601646,0.39183041716720063
98624,0.6508524601983593,0.566150849537411
69248,0.650664445172296,0.6305231241841532
110016,0.650461209068743,0.42746242918699073
119552,0.6504376282230808,0.5837042314531872
32448,0.6498876962306758,0.4773971735482364
122176,0.649770927714386,0.5017375284926252
101248,0.6495505800487944,0.6425136880952811
106048,0.6492905975304966,0.19296033454774567
42624,0.6492371743344448,0.2321888906543955
50432,0.6484625431337457,0.3481456588704896
99520,0.6483126617116028,0.5444821682580155
118528,0.6481837112242644,0.543818879809826
104832,0.6480722952333109,0.6161341433374895
110400,0.6476036903418373,0.49028515006936274
91264,0.6475901427771165,0.5991150981740384
107072,0.6475827513951906,0.6356815154719725
81344,0.6475735581634965,0.6853592906732362
22720,0.6474829425563934,0.28984036095301224
73344,0.6473268954030804,0.6657112698284725
83584,0.6472742057182754,0.7083114673403876
119744,0.647244221476555,0.49524643315519384
50624,0.6471934088415453,0.44618682150530375
100736,0.6471702904356972,0.6516968367920994
49344,0.6470628342221326,0.5452442775380578
104320,0.6470094712079427,0.49991504280961047
47680,0.6468876446842006,0.40846691376227595
29312,0.6468774541106003,0.5229573149878698
70272,0.6468773323453878,0.4817923901182346
47744,0.6462962869642249,0.3054169386919662
103936,0.6462746454172016,0.2525070104494157
89216,0.6453889785894222,0.5961175663208227
107904,0.6452084675628574,0.3902043023237942
74944,0.6446833812514137,0.22757876304390776
46912,0.6444909795907142,0.44567814568114905
61568,0.6441754184445179,0.30280820009216325
119040,0.6436041786736594,0.3512445495726807
16896,0.6432326514633385,0.2407358136489394
101888,0.6432316652470564,0.5344836394626375
109056,0.643154051307673,0.7832949014455582
118656,0.6424661407332484,0.43998510370299837
99648,0.6421822241107599,0.40588111051267184
51008,0.6421242151890988,0.5638628648689769
130176,0.6419393235086477,0.4562317317653086
81472,0.6418464189732523,0.47276862390390284
59520,0.6418393641938552,0.5999816018883434
44352,0.6417513014033035,0.4124640322119844
85824,0.64167734608771,0.4319068381975665
43520,0.6410894854591254,1.1361592099928652
65024,0.6409456500868299,0.7096250440499716
51968,0.6407530559789244,0.48552724921575185
82752,0.6403861245659999,0.5075311370018903
104384,0.640307719604221,0.41731502693877287
114048,0.6402203513323437,0.5000192857807731
92672,0.6398765747953198,0.4581862289403219
118080,0.6395191325362908,0.3138081902123458
106752,0.6392047065471599,0.42822032992602194
112576,0.639174081706653,0.6307791698450428
51904,0.6391375204536209,0.5276709747904127
64384,0.638944805831301,0.43206735502394034
127744,0.6387608404131334,0.45540502959022006
24064,0.6386345868094213,0.15453343063360936
83712,0.6386324594192483,0.5575087272479184
78144,0.6385869069809691,0.6193599171366699
53056,0.6383399021696282,0.4540256364398191
